Lake ID,Region,Major RGI region,Mountain range region,Country,Glacier,RGI glacier ID,Lake name,Lake type,Longitude,Latitude,River,Outburst mechanism
1136,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Skilak Glacier,RGI60-01.17774,Skilak lake,ice,-149.944668,60.199099,,
1137,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Tazlina Glacier,RGI60-01.10778,Big Lake,ice,-146.620789,61.59664,,
1138,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Snow,RGI60-01.09061,Snow,ice,-148.924999,60.482579,,
1139,NW North America,Alaska,N Coast Ranges,USA,Lituya Glacier,RGI60-01.21005,Desolation Lake,ice,-137.604,58.751,Lituya Bay,subglacial tunneling
1140,NW North America,Alaska,N Coast Ranges,Canada,Tulsequah Glacier,RGI60-01.01521,Tulsequah Lake,ice,-133.823862,58.820674,,
1141,NW North America,Alaska,N Coast Ranges,Canada,Salmon Glacier,RGI60-01.06618,Summit Lake,ice,-130.079713,56.201261,,
1142,NW North America,Alaska,N Coast Ranges,Canada,Tulsequah Glacier,RGI60-01.01521,Lake No Lake,ice,-133.862658,58.878526,,
1143,NW North America,Alaska,Alaska Ra (Wrangell/Kilbuck),USA,Kennicott Glacier,RGI60-01.15645,Hidden Creek Lake,ice,-143.093834,61.560855,,
1144,NW North America,Alaska,St Elias Mtns,USA,Kieffer Glacier,RGI60-01.23641,Iceberg Lake,ice,-142.95,60.76,,
1145,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Tazlina Glacier,RGI60-01.10778,Big Lake,ice,-146.620789,61.59664,,
1146,NW North America,Alaska,N Coast Ranges,USA,Lituya Glacier,RGI60-01.21005,Desolation Lake,ice,-137.604,58.751,Lituya Bay,subglacial tunneling
1147,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Bear Glacier,RGI60-01.17803,Ice Lake,ice,-149.607868,60.072956,,
1148,NW North America,Alaska,N Coast Ranges,Canada,Tulsequah Glacier,RGI60-01.01521,Lake No Lake,ice,-133.862658,58.878526,Taku,
1149,NW North America,Alaska,Alaska Ra (Wrangell/Kilbuck),USA,Kennicott Glacier,RGI60-01.15645,Hidden Creek Lake,ice,-143.093834,61.560855,,
1150,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,ice,-134.495745,58.45869,Mendenhall,
1151,NW North America,Alaska,Alaska Ra (Wrangell/Kilbuck),USA,Kennicott Glacier,RGI60-01.15645,Kennicott-unknown,ice,-143.134,61.5688,,
1152,NW North America,Alaska,N Coast Ranges,Canada,Salmon Glacier,RGI60-01.06618,Summit Lake,ice,-130.079713,56.201261,Salmon,
1153,NW North America,Alaska,N Coast Ranges,Canada,Tulsequah Glacier,RGI60-01.01521,Lake No Lake,ice,-133.862658,58.878526,Taku,
1154,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Tazlina Glacier,RGI60-01.10778,Big Lake,ice,-146.620789,61.59664,,
1155,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,subglacial,-134.495745,58.45869,Mendenhall,
1156,NW North America,Alaska,St Elias Mtns,USA,Miles Glacier,RGI60-01.13531,Van Cleve Lake,ice,-144.408245,60.695872,,
1157,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Bear Glacier,RGI60-01.17803,Ice Lake,ice,-149.607868,60.072956,,
1158,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Skilak Glacier,RGI60-01.17774,Skilak lake,ice,-149.944668,60.199099,,
1159,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Snow,RGI60-01.09061,Snow,ice,-148.924999,60.482579,Snow,
1160,NW North America,Alaska,N Coast Ranges,USA,Lituya Glacier,RGI60-01.21005,Desolation Lake,ice,-137.604,58.751,Lituya Bay,subglacial tunneling
1161,NW North America,Alaska,N Coast Ranges,Canada,Tulsequah Glacier,RGI60-01.01521,Tulsequah Lake,ice,-133.823862,58.820674,Taku,
1162,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,subglacial,-134.495745,58.45869,Mendenhall,
1163,NW North America,Alaska,N Coast Ranges,Canada,Salmon Glacier,RGI60-01.06618,Summit Lake,ice,-130.079713,56.201261,Salmon,
1164,NW North America,Alaska,Alaska Ra (Wrangell/Kilbuck),USA,Kennicott Glacier,RGI60-01.15645,Hidden Creek Lake,ice,-143.093834,61.560855,Kennicott,
1165,NW North America,Alaska,N Coast Ranges,Canada,Tulsequah Glacier,RGI60-01.01521,Lake No Lake,ice,-133.862658,58.878526,Taku,
1166,NW North America,Alaska,N Coast Ranges,Canada,Tulsequah Glacier,RGI60-01.01521,Lake No Lake,ice,-133.862658,58.878526,Taku,
1167,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Bear Glacier,RGI60-01.17803,Ice Lake,ice,-149.607868,60.072956,,
1168,NW North America,Alaska,N Coast Ranges,USA,Lituya Glacier,RGI60-01.21005,Desolation Lake,ice,-137.604,58.751,Lituya Bay,subglacial tunneling
1169,NW North America,Alaska,Alaska Ra (Wrangell/Kilbuck),USA,Kennicott Glacier,RGI60-01.15645,Hidden Creek Lake,ice,-143.093834,61.560855,Kennicott,
1170,NW North America,Alaska,N Coast Ranges,Canada,Tulsequah Glacier,RGI60-01.01521,Lake No Lake,ice,-133.862658,58.878526,Taku,
1171,NW North America,Alaska,N Coast Ranges,Canada,Salmon Glacier,RGI60-01.06618,Summit Lake,ice,-130.079713,56.201261,Salmon,
1172,NW North America,Alaska,St Elias Mtns,USA,Miles Glacier,RGI60-01.13531,Van Cleve Lake,ice,-144.408245,60.695872,,
1173,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Skilak Glacier,RGI60-01.17774,Skilak lake,ice,-149.944668,60.199099,,
1174,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Snow,RGI60-01.09061,Snow,ice,-148.924999,60.482579,Snow,
1175,NW North America,Alaska,N Coast Ranges,USA,Lituya Glacier,RGI60-01.21005,Desolation Lake,ice,-137.604,58.751,Lituya Bay,subglacial tunneling
1176,NW North America,Alaska,N Coast Ranges,USA,Lituya Glacier,RGI60-01.21005,Desolation Lake,ice,-137.604,58.751,Lituya Bay,subglacial tunneling
1177,NW North America,Alaska,St Elias Mtns,Canada,Kaskawulsh Glacier,RGI60-01.16201,Kaskawulsh Lake,ice,-139.135408,60.778189,,
1178,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Moose,RGI60-01.09061,Moose,ice,-149.025829,60.480729,Snow,
1179,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Moose,RGI60-01.09061,Moose,ice,-149.025829,60.480729,Snow,
1180,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,subglacial,-134.495745,58.45869,Mendenhall,
1181,NW North America,Alaska,Alaska Ra (Wrangell/Kilbuck),USA,Kennicott Glacier,RGI60-01.15645,Hidden Creek Lake,ice,-143.093834,61.560855,Kennicott,
1182,NW North America,Alaska,N Coast Ranges,Canada,Tulsequah Glacier,RGI60-01.01521,Lake No Lake,ice,-133.862658,58.878526,Taku,
1183,NW North America,Alaska,N Coast Ranges,Canada,Salmon Glacier,RGI60-01.06618,Summit Lake,ice,-130.079713,56.201261,Salmon,
1184,NW North America,Alaska,St Elias Mtns,USA,Miles Glacier,RGI60-01.13531,Van Cleve Lake,ice,-144.408245,60.695872,,
1185,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,subglacial,-134.495745,58.45869,Mendenhall,
1186,NW North America,Alaska,N Coast Ranges,Canada,Salmon Glacier,RGI60-01.06618,Summit Lake,ice,-130.079713,56.201261,Salmon,
1187,NW North America,Alaska,St Elias Mtns,USA,Steller Glacier,RGI60-01.14883,Berg Lake,ice,-143.80331,60.403511,,
1188,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Skilak Glacier,RGI60-01.17774,Skilak lake,ice,-149.944668,60.199099,,
1189,NW North America,Alaska,St Elias Mtns,Canada,Kaskawulsh Glacier,RGI60-01.16201,Kaskawulsh Lake,ice,-139.135408,60.778189,,
1190,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Moose,RGI60-01.09061,Moose,ice,-149.025829,60.480729,Snow,
1191,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Moose,RGI60-01.09061,Moose,ice,-149.025829,60.480729,Snow,
1192,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,subglacial,-134.495745,58.45869,Mendenhall,
1193,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,subglacial,-134.495745,58.45869,Mendenhall,
1194,NW North America,Alaska,N Coast Ranges,Canada,Tulsequah Glacier,RGI60-01.01521,Lake No Lake,ice,-133.862658,58.878526,Taku,
1195,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,subglacial,-134.495745,58.45869,Mendenhall,
1196,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,subglacial,-134.495745,58.45869,Mendenhall,
1197,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,subglacial,-134.495745,58.45869,Mendenhall,
1198,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,subglacial,-134.495745,58.45869,Mendenhall,
1199,NW North America,Alaska,Alaska Ra (Wrangell/Kilbuck),USA,Kennicott Glacier,RGI60-01.15645,Hidden Creek Lake,ice,-143.093834,61.560855,Kennicott,
1200,NW North America,Alaska,St Elias Mtns,USA,Miles Glacier,RGI60-01.13531,Van Cleve Lake,ice,-144.408245,60.695872,,
1201,NW North America,Alaska,St Elias Mtns,USA,Steller Glacier,RGI60-01.14883,Berg Lake,ice,-143.80331,60.403511,,
1202,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,subglacial,-134.495745,58.45869,Mendenhall,
1203,NW North America,Western Canada and USA,Cascade Ra and Sa Nevada,USA,South Tahoma Glacier,RGI60-02.14352,,water pocket,-121.805,46.824,,
1204,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,subglacial,-134.495745,58.45869,Mendenhall,
1205,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Tazlina Glacier,RGI60-01.10778,Big Lake,ice,-146.620789,61.59664,,
1206,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,subglacial,-134.495745,58.45869,Mendenhall,
1207,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Snow,RGI60-01.09061,Snow,ice,-148.924999,60.482579,Snow,
1208,NW North America,Alaska,N Coast Ranges,USA,Baird Glacier,RGI60-01.27105,Witches Caldron,ice,-132.531,57.135,,
1209,NW North America,Western Canada and USA,Cascade Ra and Sa Nevada,USA,South Tahoma Glacier,RGI60-02.14352,,water pocket,-121.805,46.824,,
1210,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,subglacial,-134.495745,58.45869,Mendenhall,
1211,NW North America,Alaska,N Coast Ranges,USA,Lituya Glacier,RGI60-01.21005,Desolation Lake,ice,-137.604,58.751,Lituya Bay,subglacial tunneling
1212,NW North America,Alaska,St Elias Mtns,Canada,Kaskawulsh Glacier,RGI60-01.16201,Kaskawulsh Lake,ice,-139.135408,60.778189,,
1213,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Moose,RGI60-01.09061,Moose,ice,-149.025829,60.480729,Snow,
1214,NW North America,Alaska,St Elias Mtns,USA,Miles Glacier,RGI60-01.13531,Van Cleve Lake,ice,-144.408245,60.695872,,
1215,NW North America,Alaska,N Coast Ranges,Canada,Tulsequah Glacier,RGI60-01.01521,Lake No Lake,ice,-133.862658,58.878526,Taku,
1216,NW North America,Alaska,St Elias Mtns,USA,Steller Glacier,RGI60-01.14883,Berg Lake,ice,-143.80331,60.403511,,
1217,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Valdez,RGI60-01.10907,Valdez,ice,-146.136,61.2204,,
1218,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,subglacial,-134.495745,58.45869,Mendenhall,
1219,NW North America,Alaska,N Coast Ranges,Canada,Salmon Glacier,RGI60-01.06618,Summit Lake,ice,-130.079713,56.201261,Salmon,
1220,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Valdez,RGI60-01.10907,Valdez,ice,-146.136,61.2204,,
1221,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,subglacial,-134.495745,58.45869,Mendenhall,
1222,NW North America,Alaska,Alaska Ra (Wrangell/Kilbuck),USA,Kennicott Glacier,RGI60-01.15645,Hidden Creek Lake,ice,-143.093834,61.560855,Kennicott,
1223,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Tazlina Glacier,RGI60-01.10778,Big Lake,ice,-146.620789,61.59664,,
1224,NW North America,Alaska,N Coast Ranges,Canada,Salmon Glacier,RGI60-01.06618,Summit Lake,ice,-130.079713,56.201261,Salmon,
1225,NW North America,Alaska,N Coast Ranges,USA,Lituya Glacier,RGI60-01.21005,Desolation Lake,ice,-137.604,58.751,Lituya Bay,subglacial tunneling
1226,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Skilak Glacier,RGI60-01.17774,Skilak lake,ice,-149.944668,60.199099,Snow,
1227,NW North America,Alaska,N Coast Ranges,Canada,Tulsequah Glacier,RGI60-01.01521,Lake No Lake,ice,-133.862658,58.878526,Taku,
1228,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,subglacial,-134.495745,58.45869,Mendenhall,
1229,NW North America,Alaska,St Elias Mtns,Canada,Kaskawulsh Glacier,RGI60-01.16201,Kaskawulsh Lake,ice,-139.135408,60.778189,,
1230,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,subglacial,-134.495745,58.45869,Mendenhall,
1231,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Valdez,RGI60-01.10907,Valdez,ice,-146.136,61.2204,,
1232,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,subglacial,-134.495745,58.45869,Mendenhall,
1233,NW North America,Alaska,N Coast Ranges,Canada,Salmon Glacier,RGI60-01.06618,Summit Lake,ice,-130.079713,56.201261,,
1234,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,subglacial,-134.495745,58.45869,Mendenhall,
1235,NW North America,Alaska,N Coast Ranges,Canada,Tulsequah Glacier,RGI60-01.01521,Lake No Lake,ice,-133.862658,58.878526,,
1236,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,subglacial,-134.495745,58.45869,Mendenhall,
1237,NW North America,Alaska,Alaska Ra (Wrangell/Kilbuck),USA,Kennicott Glacier,RGI60-01.15645,Hidden Creek Lake,ice,-143.093834,61.560855,Kennicott,
1238,NW North America,Alaska,St Elias Mtns,USA,Miles Glacier,RGI60-01.13531,Van Cleve Lake,ice,-144.408245,60.695872,,
1239,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Nelchina Glacier,RGI60-01.10683,Nelchina-unknown,ice,-147.009,61.6985,Nelchina River,
1240,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Tazlina Glacier,RGI60-01.10778,Big Lake,ice,-146.620789,61.59664,,
1241,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Snow,RGI60-01.09061,Snow,ice,-148.924999,60.482579,,
1242,NW North America,Alaska,N Coast Ranges,USA,Lituya Glacier,RGI60-01.21005,Desolation Lake,ice,-137.604,58.751,Lituya Bay,subglacial tunneling
1243,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Valdez,RGI60-01.10907,Valdez,ice,-146.136,61.2204,,
1244,NW North America,Alaska,St Elias Mtns,USA,Steller Glacier,RGI60-01.14883,Berg Lake,ice,-143.80331,60.403511,,
1245,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Valdez,RGI60-01.10907,Valdez,ice,-146.136,61.2204,,
1246,NW North America,Alaska,N Coast Ranges,Canada,Tulsequah Glacier,RGI60-01.01521,Lake No Lake,ice,-133.862658,58.878526,Taku,
1247,NW North America,Alaska,N Coast Ranges,Canada,Tulsequah Glacier,RGI60-01.01521,Lake No Lake,ice,-133.862658,58.878526,Taku,
1248,NW North America,Alaska,St Elias Mtns,USA,Miles Glacier,RGI60-01.13531,Van Cleve Lake,ice,-144.408245,60.695872,,
1249,NW North America,Western Canada,S Coast Ranges,Canada,RGI60-02.06482,RGI60-02.06482,,other – colluvial material,-125.914194,52.032243,Bella Coola River,
1250,NW North America,Alaska,N Coast Ranges,Canada,Salmon Glacier,RGI60-01.06618,Summit Lake,ice,-130.079713,56.201261,,
1251,NW North America,Alaska,Alaska Ra (Wrangell/Kilbuck),USA,Kennicott Glacier,RGI60-01.15645,Hidden Creek Lake,ice,-143.093834,61.560855,Kennicott,
1252,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,ice,-134.495745,58.45869,Mendenhall,
1253,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Tazlina Glacier,RGI60-01.10778,Big Lake,ice,-146.620789,61.59664,,
1254,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,ice,-134.495745,58.45869,Mendenhall,
1255,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Bear Glacier,RGI60-01.17803,Ice Lake,ice,-149.607868,60.072956,,
1256,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,ice,-134.495745,58.45869,Mendenhall,
1257,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,ice,-134.495745,58.45869,Mendenhall,
1258,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,ice,-134.495745,58.45869,Mendenhall,
1259,NW North America,Alaska,Alaska Ra (Wrangell/Kilbuck),USA,Triumvirate Glacier,RGI60-01.12425,Strandline Lake,ice,-151.9016339,61.49179702,,
1260,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Skilak Glacier,RGI60-01.17774,Skilak lake,ice,-149.944668,60.199099,,
1261,NW North America,Alaska,St Elias Mtns,USA,Steller Glacier,RGI60-01.14883,Berg Lake,ice,-143.80331,60.403511,,
1262,NW North America,Alaska,N Coast Ranges,USA,Lituya Glacier,RGI60-01.21005,Desolation Lake,ice,-137.604,58.751,Lituya Bay,subglacial tunneling
1263,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Sherman,RGI60-01.01743,Sherman,ice,-145.165143,60.560517,,
1264,NW North America,Alaska,St Elias Mtns,USA,Miles Glacier,RGI60-01.13531,Van Cleve Lake,ice,-144.408245,60.695872,,
1265,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Valdez,RGI60-01.10907,Valdez,ice,-146.136,61.2204,,
1266,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Moose,RGI60-01.09061,Moose,ice,-149.025829,60.480729,,
1267,NW North America,Alaska,N Coast Ranges,Canada,Tulsequah Glacier,RGI60-01.01521,Lake No Lake,ice,-133.862658,58.878526,Taku,
1268,NW North America,Alaska,Alaska Ra (Wrangell/Kilbuck),USA,Kennicott Glacier,RGI60-01.15645,Hidden Creek Lake,ice,-143.093834,61.560855,Kennicott,
1269,NW North America,Alaska,N Coast Ranges,Canada,Tulsequah Glacier,RGI60-01.01521,Lake No Lake,ice,-133.862658,58.878526,,
1270,NW North America,Alaska,N Coast Ranges,Canada,Salmon Glacier,RGI60-01.06618,Summit Lake,ice,-130.079713,56.201261,,
1271,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,ice,-134.495745,58.45869,Mendenhall,
1272,NW North America,Alaska,St Elias Mtns,Canada,Donjek Glacier,RGI60-01.16342,Donjek glacier lake,ice,-139.484,61.185,Donjek River,
1273,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Tazlina Glacier,RGI60-01.10778,Big Lake,ice,-146.620789,61.59664,,
1274,NW North America,Western Canada and USA,Cascade Ra and Sa Nevada,USA,South Tahoma Glacier,RGI60-02.14352,,water pocket,-121.805,46.824,,
1275,NW North America,Alaska,St Elias Mtns,USA,Steller Glacier,RGI60-01.14883,Berg Lake,ice,-143.80331,60.403511,,
1276,NW North America,Alaska,N Coast Ranges,USA,Lituya Glacier,RGI60-01.21005,Desolation Lake,ice,-137.604,58.751,Lituya Bay,subglacial tunneling
1277,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Snow,RGI60-01.09061,Snow,ice,-148.924999,60.482579,,
1278,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Bear Glacier,RGI60-01.17803,Ice Lake,ice,-149.607868,60.072956,,
1279,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Skilak Glacier,RGI60-01.17774,Skilak lake,ice,-149.944668,60.199099,,
1280,NW North America,Alaska,St Elias Mtns,USA,Steller Glacier,RGI60-01.14883,Berg Lake,ice,-143.80331,60.403511,,
1281,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Valdez,RGI60-01.10907,Valdez,ice,-146.136,61.2204,,
1282,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Moose,RGI60-01.09061,Moose,ice,-149.025829,60.480729,,
1283,NW North America,Alaska,N Coast Ranges,Canada,Tulsequah Glacier,RGI60-01.01521,Lake No Lake,ice,-133.862658,58.878526,,
1284,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Nelchina Glacier,RGI60-01.10683,Nelchina-north (PM1),ice,-146.929436,61.692803,Nelchina River,
1285,NW North America,Alaska,Alaska Ra (Wrangell/Kilbuck),USA,Kennicott Glacier,RGI60-01.15645,Hidden Creek Lake,ice,-143.093834,61.560855,Kennicott,
1286,NW North America,Alaska,St Elias Mtns,USA,Miles Glacier,RGI60-01.13531,Van Cleve Lake,ice,-144.408245,60.695872,,
1287,NW North America,Alaska,N Coast Ranges,Canada,Salmon Glacier,RGI60-01.06618,Summit Lake,ice,-130.079713,56.201261,,
1288,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,ice,-134.495745,58.45869,Mendenhall,
1289,NW North America,Alaska,N Coast Ranges,USA,Lituya Glacier,RGI60-01.21005,Desolation Lake,ice,-137.604,58.751,Lituya Bay,subglacial tunneling
1290,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Tazlina Glacier,RGI60-01.10778,Big Lake,ice,-146.620789,61.59664,,
1291,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,ice,-134.495745,58.45869,Mendenhall,
1292,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Nelchina Glacier,RGI60-01.10683,Nelchina-south (n247),ice,-146.886649,61.664544,Nelchina River,
1293,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,ice,-134.495745,58.45869,Mendenhall,
1294,NW North America,Alaska,N Coast Ranges,USA,Mendenhall Glacier,RGI60-01.00709,Suicide Lake,ice,-134.495745,58.45869,Mendenhall,
1295,NW North America,Alaska,N Coast Ranges,USA,Lituya Glacier,RGI60-01.21005,Desolation Lake,ice,-137.604,58.751,Lituya Bay,subglacial tunneling
1296,NW North America,Alaska,W Chugach Mtns (Talkeetna),USA,Snow,RGI60-01.09061,Snow,ice,-148.924999,60.482579,,
